2025-03-06 20:06:34.622516,google.com,OFFLINE
2025-03-06 20:06:34.642374,github.com,OFFLINE
2025-03-06 20:06:34.660948,8.8.8.8,OFFLINE
2025-03-06 20:44:00.149072,aws.com,OFFLINE
2025-03-06 20:44:00.167610,github.com,OFFLINE
2025-03-06 20:44:00.191937,8.8.8.8,OFFLINE
